year,ncaa_id,first_name,last_name,transfer_date,update_date,division,institution,sport,multi_sport,conference,status,notes
2023-24,2109314190,JACLYN,MORALES,04/16/2024,04/16/2024,II,New Mexico Highlands University,Softball,,Rocky Mountain Athletic Conference,Active,
2023-24,2208630562,EMMA,WHITE,04/15/2024,04/16/2024,II,Virginia State University,Softball,,Central Intercollegiate Athletic Association,Active,
2023-24,1609573317,ALEXIS,DETWILER,09/19/2023,04/16/2024,I,Troy University,Softball,,Sun Belt Conference,Matriculated,
2023-24,2112401636,KAITLYN,BAYDIAN,04/16/2024,04/16/2024,I,George Washington University,Softball,,Atlantic 10 Conference,Active,
2023-24,2306933266,SAMANTHA,JENKINS,04/17/2024,04/17/2024,II,University of Findlay,Softball,,Great Midwest Athletic Conference,Active,
2023-24,2404272670,EMMA,CRAIG,04/17/2024,04/17/2024,III,Averett University,Softball,,Old Dominion Athletic Conf.,Active,
2023-24,2011955356,MACKENZIE,TURNER,04/15/2024,04/17/2024,II,Newberry College,Softball,,South Atlantic Conference,Active,
2023-24,2404274016,DALLAS,ROARK,04/18/2024,04/18/2024,III,Vermont State University-Johnson,Softball,,North Atlantic Conference,Active,
2023-24,2105180958,ABBY,WRINN,12/05/2023,04/18/2024,III,"University of Maine, Farmington",Softball|Women's Volleyball,,North Atlantic Conference|Sport not sponsored,Withdrawn,
2023-24,2212745011,BAILEY,FORD,04/19/2024,04/19/2024,III,University of Dubuque,Softball,,American Rivers Conference,Active,
2023-24,1810315648,TAYLOR,MCNEAL,04/22/2024,04/22/2024,II,Benedict College,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,2305910947,FAITH,THIGPEN,04/22/2024,04/22/2024,II,The University of Texas Permian Basin,Softball,,Lone Star Conference,Active,
2023-24,2404276481,SAMANTHA,SOK,04/22/2024,04/22/2024,III,University of Dubuque,Softball,,American Rivers Conference,Active,
2023-24,2206581998,MIA,MICUCCI,04/23/2024,04/23/2024,III,University of New England,Softball,,Commonwealth Coast Conference,Active,
2023-24,2202444241,NOVALEE,BYBEL,04/25/2024,04/25/2024,II,Shippensburg University of Pennsylvania,Softball,,Pennsylvania State Athletic Conference,Active,
2023-24,2106194694,MADISON,SHEADEL,04/25/2024,04/25/2024,II,Converse University,Softball,,Conference Carolinas,Active,
2023-24,2204522876,NEOMI,THOMAS,04/25/2024,04/25/2024,II,Kentucky State University,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,2009914560,CHEYENNE,DEGROSS,03/10/2024,04/27/2024,I,George Mason University,Softball,,Atlantic 10 Conference,Withdrawn,
2023-24,1805192114,JAZMYN,CAMERON,02/16/2024,04/27/2024,II,Texas A&M International University,Softball,,Lone Star Conference,Active,
2023-24,1909672759,DELANEY,MILLS,04/29/2024,04/29/2024,II,Northeastern State University,Softball,,Mid-America Intercollegiate Athletics Association,Active,
2023-24,2211721626,ANNA,CHAPMAN,04/23/2024,04/29/2024,II,D'Youville University,Softball,,East Coast Conference,Withdrawn,
2023-24,2109309841,MCKAYLA,MANDINA,04/26/2024,04/29/2024,II,West Virginia Wesleyan College,Softball,,Mountain East Conference,Active,
2023-24,2005866500,SOPHIA,MEDINA,04/29/2024,04/29/2024,II,Chowan University,Softball,,Conference Carolinas,Active,
2023-24,2111376226,KRISTA,HEALY,04/29/2024,04/29/2024,II,Adams State University,Softball,,Rocky Mountain Athletic Conference,Active,
2023-24,2307952735,KATHRYN,SEXTON,04/29/2024,04/29/2024,II,Florida Institute of Technology,Softball,,Sunshine State Conference,Active,
2023-24,2005863751,MCKENNA,MORRIS,04/29/2024,04/29/2024,II,Upper Iowa University,Softball,,Great Lakes Valley Conference,Active,
2023-24,2210691914,RILEY,WILSON,04/29/2024,04/30/2024,II,Southern Wesleyan University,Softball,,Conference Carolinas,Active,
2023-24,2108309109,LAYNNE,MILLER,04/30/2024,04/30/2024,II,Biola University,Softball,,Pacific West Conference,Active,
2023-24,2109323046,ISABELLA,THEUS,04/30/2024,04/30/2024,II,Georgia College,Softball,,Peach Belt Conference,Active,
2023-24,2006875539,COREYA,QUARTERMAN,04/30/2024,04/30/2024,II,Clark Atlanta University,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,2010933451,MARLENA,PEREZ,04/30/2024,04/30/2024,II,University of South Carolina Aiken,Softball,,Peach Belt Conference,Active,
2023-24,2106189050,SOPHIE,STUART,04/30/2024,05/01/2024,II,Wayne State College (Nebraska),Softball,,Northern Sun Intercollegiate Conference,Active,
2023-24,2405285539,KATIE,TOBIN,05/01/2024,05/01/2024,III,Bridgewater State University,Softball,,Massachusetts State Collegiate Athletic Conference,Active,
2023-24,2110353675,CARA,DUNCAN,05/01/2024,05/01/2024,II,East Central University,Softball,,Great American Conference,Active,
2023-24,2211716491,ASHLEY,WORLEY,05/01/2024,05/01/2024,II,King University,Softball,,Conference Carolinas,Active,
2023-24,2111385791,MADISON,EDWARDS,05/01/2024,05/01/2024,II,College of Staten Island,Softball,,East Coast Conference,Active,
2023-24,2110353637,GAEL,SOLIS,05/01/2024,05/01/2024,II,East Central University,Softball,,Great American Conference,Withdrawn,
2023-24,2208651772,TAYLOR,PERRY,05/01/2024,05/01/2024,II,Belmont Abbey College,Softball,,Conference Carolinas,Active,
2023-24,2304891608,ASHLEY,RIVAS,05/01/2024,05/01/2024,III,University of Dallas,Softball,,Southern Collegiate Athletic Conference,Active,
2023-24,2204531963,OLIVIA,CHESTNUT,04/30/2024,05/01/2024,II,Newberry College,Softball,,South Atlantic Conference,Active,
2023-24,2202433958,OLIVIA,HUCKABEE,05/01/2024,05/01/2024,III,University of the Ozarks (Arkansas),Softball,,American Southwest Conference,Active,
2023-24,2209681028,KASEY,JONES,05/01/2024,05/01/2024,II,Barton College,Softball,,Conference Carolinas,Active,
2023-24,1811356908,KAILEY,COLLINS-FIORE,05/01/2024,05/01/2024,III,Bridgewater State University,Softball,,Massachusetts State Collegiate Athletic Conference,Active,
2023-24,2109323989,TEAGAN,SEETON,05/02/2024,05/02/2024,II,Montana State University Billings,Softball,,Great Northwest Athletic Conference,Active,
2023-24,2212733619,KENNEDY,JONES,05/02/2024,05/02/2024,III,Bates College,Softball,,New England Small College Athletic Conference,Active,
2023-24,2301753136,ISABELLA,CARUSO,12/28/2023,05/02/2024,II,Wheeling University,Softball,,Mountain East Conference,Matriculated,
2023-24,2210701787,SHELBY,AIKEN,05/02/2024,05/02/2024,II,Emmanuel University (Georgia),Softball,,Conference Carolinas,Active,
2023-24,2405287224,KATHERINE,HANSON,05/02/2024,05/02/2024,III,Buena Vista University,Softball,,American Rivers Conference,Active,
2023-24,2009924635,ZEALIE,KIMZEY,05/02/2024,05/02/2024,II,North Greenville University,Softball,,Conference Carolinas,Active,
2023-24,2102115354,NAIARA,MOSES,05/02/2024,05/02/2024,III,Pacific University (Oregon),Softball,,Northwest Conference,Active,
2023-24,2308995844,EMMA,BRESCHARD,05/02/2024,05/02/2024,III,Albright College,Softball,,Middle Atlantic Conference Commonwealth,Active,
2023-24,2211713934,SHAYLENE,SALADIN,05/02/2024,05/02/2024,II,New Mexico Highlands University,Softball,,Rocky Mountain Athletic Conference,Active,
2023-24,2405288373,MORGEN,BURGARDT,05/03/2024,05/03/2024,III,Chatham University,Softball,,Presidents' Athletic Conference,Active,
2023-24,2211716327,JADA,MONTOYA,05/03/2024,05/03/2024,II,University of Colorado Colorado Springs,Softball,,Rocky Mountain Athletic Conference,Active,
2023-24,2010948190,KAMDYN,BARRIENTOS,05/03/2024,05/03/2024,II,Northern State University,Softball,,Northern Sun Intercollegiate Conference,Active,
2023-24,1907630089,DAYLIE,RICKARD,05/03/2024,05/03/2024,II,Malone University,Softball,,Great Midwest Athletic Conference,Active,
2023-24,2405286577,GIANNA,ALVAREZ,05/03/2024,05/03/2024,III,University of Dallas,Softball,,Southern Collegiate Athletic Conference,Active,
2023-24,2109335675,ANJELLET,CORNER,05/03/2024,05/03/2024,II,Allen University,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,2305910760,LINA,SCHWIPPERT,05/04/2024,05/04/2024,II,Limestone University,Softball,,South Atlantic Conference,Active,
2023-24,2304882593,JOSLYN,SOINILA,05/02/2024,05/04/2024,II,Lane College,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,2208645679,LIAHNA,MESSIER,05/06/2024,05/06/2024,III,Gordon College,Softball,,Commonwealth Coast Conference,Active,
2023-24,2204516467,ZARIYAH,STRIPLING,05/06/2024,05/06/2024,II,Allen University,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,2110349446,SKYLER,CALMES,05/06/2024,05/06/2024,II,Winona State University,Softball,,Northern Sun Intercollegiate Conference,Active,
2023-24,2107246686,KYLEE,MILLER,05/06/2024,05/06/2024,III,Clarks Summit University,Softball,,United East Conference,Active,
2023-24,2112397797,BROOKE,USREY,05/06/2024,05/06/2024,II,Henderson State University,Softball,,Great American Conference,Active,
2023-24,2210704128,RYLEE,RIESBERG,05/06/2024,05/06/2024,II,University of Sioux Falls,Softball,,Northern Sun Intercollegiate Conference,Active,
2023-24,1808264413,ADRIANNA,ERICHSEN,05/07/2024,05/07/2024,II,"University of Arkansas, Monticello",Softball,,Great American Conference,Active,
2023-24,2306920296,MALLORY,PITRE,05/07/2024,05/07/2024,II,"University of Arkansas, Monticello",Softball,,Great American Conference,Active,
2023-24,2005861489,CAMPBELL,PETRICK,05/07/2024,05/07/2024,II,University of Sioux Falls,Softball,,Northern Sun Intercollegiate Conference,Active,
2023-24,2105172105,DANIELLE,RODRIGUEZ,05/06/2024,05/07/2024,II,Newman University,Softball,,Mid-America Intercollegiate Athletics Association,Active,
2023-24,2405292602,EMILY,WEHNERT,05/07/2024,05/07/2024,III,Howard Payne University,Softball,,American Southwest Conference,Active,
2023-24,2104157751,LILLIAN,SAPP,05/07/2024,05/07/2024,II,Arkansas Tech University,Softball,,Great American Conference,Active,
2023-24,1809302681,SOPHIA,CONGER,05/06/2024,05/07/2024,II,Concord University,Softball,,Mountain East Conference,Active,
2023-24,2303827122,MADISON,YOAK,05/06/2024,05/07/2024,II,Glenville State University,Softball,,Mountain East Conference,Active,
2023-24,2112387945,KAYLA,WEST,05/07/2024,05/07/2024,II,Kentucky State University,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,1910710728,ASHLEY,APPLE,03/14/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,1906606358,ALYSSA,WAHL,03/20/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2211727716,MADALYNN,ANDERSON,05/08/2024,05/08/2024,II,Truman State University,Softball,,Great Lakes Valley Conference,Active,
2023-24,2211719416,AMARISA,GARZA,05/08/2024,05/08/2024,III,University of Dallas,Softball,,Southern Collegiate Athletic Conference,Active,
2023-24,2106183593,DESTRY,LAMBERT,05/08/2024,05/08/2024,II,University of West Georgia,Softball,,Gulf South Conference,Active,
2023-24,2207618386,KENNEDY,BRAY,03/25/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2203459288,AVERY,ROBINSON,03/14/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2405286400,MORGAN,MAYBEE,05/08/2024,05/08/2024,III,"University of Pittsburgh, Bradford",Softball,,Allegheny Mountain Collegiate Conference,Active,
2023-24,2203481435,CAITLYNN,EDWARDS,03/18/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2203475784,CAITLIN,MITCHELL,03/14/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2011963897,BIANCA,GALLEGOS,05/08/2024,05/08/2024,II,Davenport University,Softball,,Great Lakes Intercollegiate Athletic Conference,Active,
2023-24,2209665633,TIONNA,BRIGHT,03/14/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2201407242,MILANI,DUNNING,05/06/2024,05/08/2024,II,Savannah State University,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,2311161188,ITZEL,VALLES,03/14/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2209672719,ALLISON,DELGADO,03/14/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2209672717,JOCELYN,QUIOR,03/14/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2208646380,MEGAN,SCHMIDT,03/14/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2207613334,MCKENNA,HOGAN,03/14/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,2009917424,ANGELINA,GRANADOS,05/08/2024,05/08/2024,II,University of Colorado Colorado Springs,Softball,,Rocky Mountain Athletic Conference,Active,
2023-24,2301771010,PATRINA,MARSH,05/08/2024,05/08/2024,II,Davenport University,Softball,,Great Lakes Intercollegiate Athletic Conference,Active,
2023-24,2312180679,AILENE,WALKER,05/08/2024,05/08/2024,II,Quincy University,Softball,,Great Lakes Valley Conference,Active,
2023-24,2106182982,HOPE,BARRETT,03/14/2024,05/08/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,1904543815,GWYN,HAMMOND,05/08/2024,05/08/2024,II,Southern New Hampshire University,Softball,,Northeast-10 Conference,Active,
2023-24,2011961540,KELSEY,BARKS,05/09/2024,05/09/2024,II,Millersville University of Pennsylvania,Softball,,Pennsylvania State Athletic Conference,Active,
2023-24,1908663524,ALEXIS,HRIVNAK,05/08/2024,05/09/2024,II,"University of Pittsburgh, Johnstown",Softball,,Pennsylvania State Athletic Conference,Active,
2023-24,2106233916,MADISON,GRANT,05/07/2024,05/09/2024,II,University of Sioux Falls,Softball,,Northern Sun Intercollegiate Conference,Active,
2023-24,2210684901,ANSLEY,AUSBORN,05/09/2024,05/09/2024,II,University of West Alabama,Softball,,Gulf South Conference,Active,
2023-24,2107279322,AUBREY,MARTINEZ,05/09/2024,05/09/2024,II,Fort Hays State University,Softball,,Mid-America Intercollegiate Athletics Association,Active,
2023-24,2405296445,KAITLYN,BEARLEY,05/09/2024,05/09/2024,III,Mississippi University for Women,Softball,,St. Louis Intercollegiate Athletic Conference,Active,
2023-24,2012978117,FAITH,KELLEY,05/10/2024,05/10/2024,II,Southwestern Oklahoma State University,Softball,,Great American Conference,Active,
2023-24,2111380758,MADISON,GASCA REYES,05/10/2024,05/10/2024,III,Whittier College,Softball,,Southern California Intercollegiate Athletic Conf.,Active,
2023-24,2106186765,KILEY,YULE,05/10/2024,05/10/2024,III,University of the Ozarks (Arkansas),Softball,,American Southwest Conference,Active,
2023-24,2110350953,XITLALI,TREJO,05/11/2024,05/11/2024,II,Western New Mexico University,Softball,,Lone Star Conference,Active,
2023-24,2206575536,DANIELLE,PROCOPIO,05/10/2024,05/11/2024,III,"Penn State University, Abington",Softball,,United East Conference,Active,
2023-24,2207610436,RILEY,WILLIAMS,09/15/2023,05/13/2024,I,Saint Peter's University,Softball,,Metro Atlantic Athletic Conference,Matriculated,
2023-24,2105174172,AMANDA,CHAVARRIA,05/13/2024,05/13/2024,III,Utica University,Softball,,Empire 8,Active,
2023-24,1907638585,AALIYAH,BYRD,05/13/2024,05/13/2024,II,Tuskegee University,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,1809287112,KATIE,BRUNNER,10/19/2023,05/13/2024,I,Rider University,Softball,,Metro Atlantic Athletic Conference,Matriculated,
2023-24,1910732411,ALEXIS,MURPHY,05/13/2024,05/13/2024,II,Lynn University,Softball,,Sunshine State Conference,Active,
2023-24,1806213663,DEMPSIE,LINDSEY,05/14/2024,05/14/2024,II,Southern Arkansas University,Softball,,Great American Conference,Active,
2023-24,1903438097,LAUREN,SANDOR,02/14/2024,05/14/2024,I,College of Charleston (South Carolina),Softball,,Coastal Athletic Association,Active,
2023-24,2112398350,ELLIE,ALVAREZ,05/14/2024,05/14/2024,II,"California State University, San Marcos",Softball,,California Collegiate Athletic Association,Active,
2023-24,2106224110,CARLA,ARELLANO,05/13/2024,05/14/2024,II,Texas A&M International University,Softball,,Lone Star Conference,Active,
2023-24,2004841608,ASHLEIGH,STEWART,04/18/2024,05/14/2024,II,D'Youville University,Softball,,East Coast Conference,Active,
2023-24,2110350738,ATHENA,GRIMLEY,05/13/2024,05/14/2024,III,"University of Minnesota, Morris",Softball,,Upper Midwest Athletic Conference,Active,
2023-24,1911749660,DILLYN,COLLINS,05/14/2024,05/14/2024,II,"California State University, San Marcos",Softball,,California Collegiate Athletic Association,Active,
2023-24,2108309303,MARLEE,TODD,10/17/2023,05/14/2024,I,Stonehill College,Softball,Yes - Softball,Northeast Conference,Matriculated,
2023-24,1812380407,OLIVIA,BERGERT,05/14/2024,05/15/2024,II,University of Montevallo,Softball,,Gulf South Conference,Active,
2023-24,2109310543,ALLISON,MONROE,05/09/2024,05/15/2024,II,Midwestern State University,Softball,,Lone Star Conference,Active,
2023-24,2004840611,AVERY,ROHLMAN,05/08/2024,05/15/2024,II,Midwestern State University,Softball,,Lone Star Conference,Active,
2023-24,2207624776,KINLEI,BOLEY,05/15/2024,05/15/2024,II,Washburn University,Softball,,Mid-America Intercollegiate Athletics Association,Active,
2023-24,1809294530,DAISY,TORRES,05/15/2024,05/15/2024,II,"California State University, San Bernardino",Softball,,California Collegiate Athletic Association,Active,
2023-24,2106203041,ALEXIS,WAGNER,05/15/2024,05/15/2024,II,University of Colorado Colorado Springs,Softball,,Rocky Mountain Athletic Conference,Active,
2023-24,1909677030,ALEIAH,KUPIHEA,04/08/2024,05/15/2024,III,University of La Verne,Softball,,Southern California Intercollegiate Athletic Conf.,Withdrawn,
2023-24,2008902387,ASHLYNN,WOLFF,05/15/2024,05/15/2024,II,Washburn University,Softball,,Mid-America Intercollegiate Athletics Association,Active,
2023-24,2008910113,ANISSA,ARREDONDO,05/15/2024,05/15/2024,I,East Texas A&M University,Softball,,Southland Conference,Active,
2023-24,1802134390,DEVAN,RYAN,08/30/2023,05/15/2024,I,Youngstown State University,Softball,,Horizon League,Active,
2023-24,2405308621,LAKYN,HACKER,05/15/2024,05/15/2024,III,Covenant College,Softball,,Collegiate Conference of the South,Active,
2023-24,2108295600,ELIZABETH,SOLIZ,05/16/2024,05/16/2024,II,St. Mary's University (Texas),Softball,,Lone Star Conference,Active,
2023-24,2201418100,KELLY,TROUP,10/17/2023,05/16/2024,II,Notre Dame College (Ohio),Softball,,Mountain East Conference,Active,
2023-24,1901392948,HALLE,HOWES,05/15/2024,05/16/2024,II,University of Central Missouri,Softball,,Mid-America Intercollegiate Athletics Association,Active,
